sentence,aspect,sentiment
"dở khác xa bình thường camera màu lệch lạc. pin hết vèo vèo.,",Camera,negative
"Nhóm màu: đen hàng chất lượng tốt có cả ốp lưng sẽ ủng hộ tiếp,5sao cho tất cả",General,positive
Camera màu sắc không chuẩn pin chai nhanh sau vài tuần shipping mất 7 ngày không lý do,Shipping,negative
máy chuẩn đẹp rẻ ngon 😌,Design,positive
"Tính năng nổi bật: cấu hình mạnh , máy mượt , cam đẹp trong tầm giá. 
Đúng với mô tả: không đúng ram rom chỉ 6/128 thôi 
Chất lượng sản phẩm: ổn nhận xét sau 2 tuần sửa dụng máy ,máy đã thay vỏ nhưng mình vẫn chấp nhận được vì máy đã ra mắt khá lâu rồi h mà đào ra máy nguyên zin trong tầm giá rẻ như này thì không thể, đáng lẻ mình sẽ đánh giá 5 sao nhưng hàng dựng lại rất sơ sài nắp lưng không thấy 1 tý keo nào bị bung ra hết khá là buồn😞 mong cửa hàng nên kiểm tra cẩn thận và kĩ càng hơn khi giao hàng tới tay người sử dụng",Performance,positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb giá trị tuyệt vời cho số tiền bỏ ra, dung lượng lưu trữ cao, tính năng sáng tạo, hiệu suất mượt mà,",Performance,positive
"Tính năng nổi bật: bình thường 
Đúng với mô tả: mô tả không chi tiết 
Chất lượng sản phẩm: mình sử dụng tạm ổn lúc đầu mình mua cứ tưởng là bảo hành Việt Nam/a không ngờ là của za/a và giá nó cũng khá cao so với máy bạn săn seo đúng ngày. mình nhận hàng thấy con ipad hộp hơi dơ với móp bên ngoài như hàng trả từ một kh khác rồi gửi cho mình. nên là mong cửa hàng ghi rõ giúp để tiện cho sau này. cửa hàng được ủy quyền cửa hàng apple ở việt nam trên sàn thương mại điện tử nữa uy tín với rõ ràng một tí thì tốt hơn. máy bạn muốn mua nên chờ ngày khuyến mãi nha mình mua sớm một ngày mà giá giảm 500k luôn :(",General,negative
"Màu sắc: bạc ram/bộ nhớ: ram 8g/128g tính năng:mọi thứ ổn. Chất liệu:vỏ đẹp, mặc dù hơi cấn 1 chút. Chất lượng:đặt hàng của cửa hàng nhiều lần rồi chất lượng rất tốt.",Design,positive
"Chất lượng sản phẩm: pin ko sạc đầy. 
Đúng với mô tả: sạc chỉ lên 90%. 
Tính năng nổi bật: pin bị lỗi. pin dùng đc 5h là hết. camera trước bị ám xanh. ship tới trễ 2 ngày. chăm sóc khách hàng ko chịu đổi trả hàng lỗi",Battery,negative
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb 10 ngày mới giao hàng quá chậm",Shipping,negative
Màn hình có tần số quét 120Hz,Display,neutral
"Máy ổn giao hàng nhanh, nên dán cho khách hàng luôn chứ tặng miếng dán kèm điện thoại khách hàng không biết dán gây xấu đến máy",General,positive
"Chất lượng sản phẩm: máy 93% 
Đúng với mô tả: ngoại hình vẫn đẹp 
Tính năng nổi bật: loa cực kỳ hay cho anh em thích nghe nhạc nhé máy cạnh viền hơi trầy xíu, lưng có xước lông mèo dài 3-4cm, pin thấy hơi yếu ( có lẽ do máy cửa hàng gửi hơi chai pin, nhưng cửa hàng đã hỗ trợ 1 phần) loa hay khỏi bàn, màn đẹp, không dính tk mi nhé anh em nói chung nên mua để trải nghiệm",Battery,negative
"Màu sắc: bạc 
Phân loại: nguyên seal +sạc 18w hàng nguyên seal, đã dán màn hình, kèm ốp lưng silicon đep. kèm máy không có sạc. đáng mua mọi người nhé.",General,positive
"Chất lượng sản phẩm: đẹp keng như mới 
Đúng với mô tả: 99,99% sản phẩm không làm mình thất vọng. Đóng gói khá kỹ, kèm sạc c to c. Giá cả hợp lý. Nhưng không may mình vừa nhận xong có voucher mới xịn hơn. Nhược điểm là shoppe độc quyền vận chuyển nhưng vẫn chuyển rất lâu tận 8 ngày mới nhận được, vote 5 sao cho cửa hàng nhưng vote 1 sao cho shopee.",Packaging,positive
"Hiệu năng chỉ ở mức trung bình, không đáng tiền. Ảnh chụp bị out nét liên tục. Chăm sóc khách hàng hứa hẹn gọi lại nhưng không bao giờ gọi.",Camera,negative
Máy đẹp sử dụng mượt,Performance,positive
"Màu sắc: xanh 
Phiên bản: bản locksim-hư sim sale 1 lít 2, màn tốt! máy antutu cũng gần 290k! ổn ! cầm chắc tay, nhẹ nữ sử dụng tốt! coi film học anh văn sử dụng app nhẹ dư sức vì pin khá trâu, cũng không tự hao nhanh! thật sự sử dụng nguyên ngày tới đêm! nhưng cũng có ám nhẹ, bị lưu ảnh của dao diện sử dụng trước đó! nói chung tuỳ mục đích sử dụng, không có sử dụng được sim, máy nhanh sử dụng nghe nhạc xem phim học tiếng anh ngon hơn mấy cái ghi âm ấy nhỉ",Audio,positive
"Phân loại sản phẩm: điện thoại a31 màu sắc sống động và rực rỡ, thiết kế sang trọng, hiệu năng mượt mà, giao diện dễ sử dụng, thời lượng pin lâu dài, chất lượng camera ấn tượng, giá trị tuyệt vời cho số tiền, không gian lưu trữ rộng rãi. android dễ sử dụng, chỉ cần nhập gmail vào là sử dụng các app rất ổn. bình chọn cho cửa hàng 5 sao",Performance,positive
Phân loại sản phẩm: y20 256gb ngày đầu test không như y.bi một số vấn đề.nhung đến ngày thứ ba sau khi tắt nguồn khởi động lại . Giờ tất cả đều tốt.dien thoại mượt.pin trâu 🐃. Rất đáng để mua. Chất lượng làm nên thương hiệu.không nói đại dòng.lan sau có ai muốn mua tôi nhất định giới thiệu cửa hàng với họ!!!,Price,positive
Sản phẩm giá rẻ.. Người già và học trò sử dụng là vừa..chất lượng phù hợp cùng đồng tiền.... Mình vừa lòng .... Nhà hàng này đàng hoàng....,Price,positive
"Đóng gói siêu tệ, hộp mỏng dính, không có chống sốc. Ship tới muộn, làm lỡ việc. Hiệu năng chỉ đủ sử dụng cơ bản. Chăm sóc khách hàng gọi không bắt máy.",Shipping,negative
"Đúng với mô tả: đúng y với mô tả gói hàng kĩ điện thoại mới,pin mới,cục sạc mới đầy đủ máy mới về mới sử dụng hoạt động tốt. nhưng thời gian độ bền thì coi thử xem thế nào. tặng cửa hàng 5 sao",Battery,positive
Về pin thì cần thêm thời gian sử dụng mới có thể đưa ra đánh giá cụ thể.,Battery,neutral
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb màu sắc tuyệt đẹp, khó lựa chọn!, dung lượng lưu trữ đủ sử dụng., giao hàng nhanh chóng và an toàn.,",Design,positive
Giá sản phẩm đúng với mức giá đã hiển thị lúc mình đặt hàng trên web.,Price,neutral
màn hình đẹp... chất âm tốt... mỏng nhẹ đẹp...,Audio,positive
"Đúng với mô tả: đúng 
Tính năng nổi bật: chơi game 
Chất lượng sản phẩm: tốt
Giao hàng nhanh, điện thoại cũng tốt , sử dụng để chơi game thì tốt rồi",Shipping,positive
"Chất lượng sản phẩm: mới sử dụng, nên chưa đánh giá được,, nhưng mình đã mua sản phẩm của cửa hàng này, lần này là lần thứ 2 rồi, lần trước sài tốt lắm.. 
Tính năng nổi bật: màu sắc đúng như mô tả,, 
Đúng với mô tả: sản phẩm tốt , máy còn mới,,.. Với tầm giá này mà có sản phẩm như vậy là tốt,, chúc cửa hàng luôn buôn may bán đắt...",Price,positive
Chăm sóc khách hàng không gọi lại. Hứa suông. Hỗ trợ kém. Hẹn gọi lại để hỗ trợ nhưng chờ mãi không thấy. Camera chụp ngoài trời còn đỡ,Shop_Service,negative
"Giao diện chụp ảnh có nhiều chế độ, mình cần thêm thời gian để tìm hiểu hết các tính năng.",Camera,neutral
"Thiết kế mặt lưng nhám, mình sẽ kiểm tra độ bám vân tay sau.",Design,neutral
"Nhóm màu: đen 📸 
Chất lượng camera:tốt",Camera,positive
"Nhóm màu: đen đã nhận hàng, hàng chính hãng mua nhiều lần, ship nhiệt tình, giao hàng nhanh.",Shipping,positive
Hàng giao đúng hẹn đóng gói an toàn. Tuy nhiên hơi khó lắp. Cửa hàng nên có ý kiến với nhà sản xuất cải thiện,Shipping,positive
Sản phẩm: sản phẩm chất lượng kém mong cửa hàng xem lại,General,negative
"chức năng test thấy tốt nhưng màn hình bị phản quang, camera trước, camera sau bị bụi cam lem nhem. camera trước bị nhiều qua, camera sau ít hơn, nhắn tin cửa hàng thì cửa hàng bảo loại giá rẻ nó thế, dù giá rẻ nó thế thì phải nói trước nếu chấp nhận thì mua chứ đây phản hồi lại mới bảo. nói tóm lại không hài lòng",Camera,negative
Giao hàng nhanh. 2 Ngày là đến. Mở ra thấy tốt luôn,Shipping,positive
Nhóm màu: màu đen siêu phẩm ngày xưa mình mơ ước. Khi em nó có giá 20 củ. Mình chỉ dám ra tgdd nhìn ngắm và sờ mó. Nhưng bây giờ mình đã có quyền sở hữu em nó rồi. Cảm ơn cửa hàng. Máy rất tốt. Chạy mượt.. Bị chồng ảnh chút nhưng chấp nhận được,Performance,positive
Máy hơi lag,Performance,negative
Chất lượng sản phẩm: pin dùng xem phim 1 ngày như nhà sản xuất công bố.,Battery,neutral
chất lượng sản phẩm pin báo ảo sập nguồn đột ngột. đúng với mô tả pin có vẻ được thổi phồng thông số. tính năng nổi bật pin và ổn định năng lượng kém. review pin 50% rồi tắt luôn phải sạc mới bật lên. sử dụng ngày đầu tốt tới tuần sau gặp lỗi. camera bình thường nhưng thiếu tính năng. đóng gói sơ sài gửi về bảo hành lâu. chăm sóc khách hàng phản hồi chậm,Camera,negative
"Dung lượng lưu trữ: a70 ram 6g/128gb 
Nhóm màu: xanh máy đẹp pin chị được 6 tiếng xem youtube,nói giá tầm này tốt lắm rồi",Price,positive
"Chất lượng sản phẩm: kem 
Đúng với mô tả: không cửa hàng gjao con máy lỗi cho mình. không kết nối wifi được. máy lỗi màn hình bị tím ở giữa, cấu hình thì không giống mô tả, chạy rất chậm. mic thì rè gọi cho ng khác họ không nghe thấy, m bấm hoàn hàng thì không được xử lý",Audio,negative
"Cửa hàng giao hàng nhanh, chuẩn hàng. Ủng hộ cửa hàng.",Shipping,positive
"Camera ban đêm tối tăm, pin yếu sử dụng định vị. Giao hàng chậm 10 ngày, đóng gói lỏng gây xước bề mặt.",Shipping,negative
"Hệ thống theo dõi đơn hàng báo sai, ship mất hàng tuần. Khác với mô tả giao nhanh. Tính năng tracking lỗi, khi nhận máy phát hiện lỗi phần mềm, chăm sóc khách hàng trả lời chung chung",Shipping,negative
Máy bị rè loa ngoài chán thật. Tiền nào của nấy thôi ! thà ghi rõ máy rè loa hư báo người ta,Audio,negative
"Chất lượng tốt, giá hợp lý, giao hàng nhanh chóng.",Shipping,positive
cửa hàng nhiệt tình,Shop_Service,positive
"Hiệu năng ì ạch đa nhiệm, camera trước mờ đục. Dịch vụ khách hàng không trả lời cuộc gọi, pin trụ 3 giờ xem video.",Camera,negative
"hiệu năng rất chậm, mở youtube cũng lag và giật. đóng gói thiếu phụ kiện nhỏ. ship giao ko đúng giờ hẹn 2 lần.",Performance,negative
Camera macro thiếu độ sâu pin tụt khi sử dụng đèn flash đóng hàng sử dụng túi nilon mỏng,Packaging,negative
"Nhóm màu: nhiều màu khả năng lưu trữ: 128gb hàng xách tay nhà mạng at&t. Không có vỏ hộp. Thân máy nhìn khá mới 90%. Đã sử dụng mấy tuần, chất lượng khá ổn định. Chưa thấy lỗi gì.",General,positive
"Vỏ nứt không đúng ảnh camera mờ, pin tụt nhanh sản phẩm tệ quá mà phải đợi tới 2 tuần mới nhận được hàng. Gọi bên hỗ trợ thì cứ bảo chờ mà chờ mãi không thấy phản hồi gì hết",Shop_Service,negative
"Mình tậu về gần 1 tháng. Sử dụng bắt đầu hơi có vấn đề nhẹ rồi :)) mặc dù không tải game gì nặng, chỉ mỗi liên quân",General,negative
"Màu sắc: màu ngẫu nhiên sản phẩm: điện thoại không có gì để chê , cảm ơn cửa hàng",General,positive
Chất lượng build máy ọp ẹp. Màu máy không đúng màu đã chọn. Pin hết sạch chỉ sau vài tiếng. Đóng gói bọc quá nhiều băng dính. Ship nhầm sang hình thức chậm,Battery,negative
Sản phẩm đẹp pin sử dụng thoải mái trong ngày,Design,positive
diễn thoại kém chất lượng.tat nguồn.không sử dụng được,General,negative
Ảnh chụp bị ám màu xanh dương. Máy không có cổng kết nối cần thiết. Cảm biến vân tay nhận diện kém. Hiệu năng không ổn định hay bị sụt. Chăm sóc khách hàng từ chối nhận sai sót. Shipper không giao hàng lên tận nơi,Performance,negative
"Đúng với mô tả: đúng 
Tính năng nổi bật: ai 
Chất lượng sản phẩm: tốt
Đặt ngày 15 ngày 17 giao hàng. máy kích hoạt ngày 16, quá tuyệt vời luôn",Shipping,positive
"Tệ khác xa bình thường đóng gói lỏng lẻo. Chăm sóc khách hàng khó khăn tiếp cận.,",Shop_Service,negative
"Em này ngoại hình khá mới luôn, chỉ bị cổng sạc hơi xấu , chữ harman kardon hơi mờ còn lại mới keng. Sạc kèm theo khá tốt, sạc nhanh mà ít nóng hơn hơn cả con 22.5w chính hãng của mình. Loa ẻm thì tốt thôi rồi, âm bass các thứ đập siêu đã, màn hình cũng ổn, mình không chơi game nên chip 2,3 năm còn tốt chán. Cửa hàng khá tốt, giải đáp hỗ trợ khá ổn. Nhưng bị cái cam hơi xấu bù lại cũng nhiều tính năng nên mua nhá",Camera,negative
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng, tính năng sạc nhanh, thiết kế đẹp mắt, sang trọng và thanh lịch,",Design,positive
Đúng với mô tả: máy bị cấn 1 vết,General,negative
"chăm sóc khách hàng chỉ đưa câu trả lời mẫu. ko cá nhân hóa. dịch vụ tệ. hỏi vấn đề cụ thể thì chỉ trả lời bằng tin nhắn mẫu, ko giải quyết dc. pin xuống cấp nhanh",Battery,negative
"Anh em đg cân nhắc thì mua luôn ih, điện thoại ngon bổ rẻ so với giá. Sau 1thang test thấy không lỗi gì hết loa kép qs ngon săn giá 2tr5 là qs rẻ với chất lượng gêm chơi ff, lq, sky, genshin mượt chụp ảnh khá đẹp nếu biết chỉnh sạc nhanh, pin trâu",Battery,positive
"Tệ thất hứa pin hao nhanh, chăm sóc thờ ơ",Shop_Service,negative
"Nhóm màu: black 
Dung lượng lưu trữ: 512gb vận chuyển nhanh và sản phẩm chính hãng",Shipping,positive
Pin không giữ sạc qua đêm tụt 20%. Camera thiếu chống rung video giật. Ship chậm khu vực nông thôn.,Camera,negative
"màn ám, sạc pin không vô",Display,negative
Giá rẻ hàng rất tốt giống như mô tả cảm ơn cửa hàng lần sau ủng hộ tiếp,Price,positive
"Chất lượng sản phẩm: khá là tốt tầm 95%-97% 
Đúng với mô tả: đúng 
Tính năng nổi bật: chơi game mượt máy sử dụng ổn gần như mọi mặt khi đi với sò. chi tiết: cảm ứng nhạy, animation mượt, cam nét xịn 4k 30fps gaming phone thế là đủ rồi, nhưng mà tôi có chút không hài lòng về cổng sạc của nó sau khi trải nghiệm gần 1 tuần qua. bởi vì lúc cắm sạc mà cầm trên tay là nó hay không vào pin chỉnh đủ mọi tư thế mà nó toàn báo vào với không vào pin, cú không thể tả, cũng tưởng do dây nhưng mà mua dây hãng về cũng vẫn bị(-1 ). nhưng mà nói chung máy qua sử dụng được vậy là ổn rồi, tóm lại là vẫn cú quả sạc pin không vào còn lại ổn nên mua👍",Camera,positive
màu máy: màu đen mới 99% cửa hàng ơi mình nhận máy rồi nè .giao hàng nhanh .đóng gói cẩn thận .đúng máy mình cần nè .test qua thì ổn lắm .mọi chức năng đều ổn nè .cửa hàng uy tín vậy mình sẽ giới thiệu ủng hộ thêm cửa hàng nè .giá cũng tốt nha 🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗🆗,Price,positive
"Phiên bản: ram 6/128gb mình nhận xét sau mấy ngày sử dụng sản phẩm,rất tuyệt hình ả sáng đẹp lướt rất mượt tốc độ rất nhanh ,loa to âm thanh hay,pin rất trâu,giá nói chung vừa tầm đổi lại chất lượng vừa lòng mình ,rất thích cảm ơn cửa hàng nhiều có dịp sẽ ủng hộ tiếp,mọi người lên mua ủng hộ shops sản phẩm này ,không làm mọi người thất vọng đâu,cửa hàng nhiệt tình chu đáo hướng dẫn vui vẻ ,uy tín chất lượng ta,tặng cửa hàng nghìn sao👌👍",Audio,positive
"Cảm ứng kém không giống hình pin tụt nhanh chóng. Mới sạc đầy ra đường là còn 50% pin, quá tệ hại.,",Display,negative
"mua về được 1 tuần dầu sử dụng tạm ổn, sau 1 tuần thì màn đơ như hỏng cảm ứng, vuốt không được,tắt nguồn cũng không được, khởi động lại máy cũng vẫn thế. điện thoại từ hôm nhận hàng chưa va đập hay rơi bao giờ mà đã bị đơ như này thì quá tệ, ai muốn mua thì lên xem xét cân nhắc, không lại mất tiền vô nghĩa",Price,negative
"Dễ hỏng toàn nói phét cảm biến chạm lỗi hoài,",General,negative
"Điện thoại đã thay màn, vỏ có vẻ cũng bị thay, trông khá ọp ẹp. Nhưng sử dụng thì khá tốt với giá tiền. Không biết có bền không nữa.",Display,negative
chưa có hàng mà đã báo nhận hàng rồi,General,negative
"bắt wifi kém,xã chút là mất luôn.pin tụt hơi nhanh",Battery,negative
mua về làm máy phụ vui vẻ tốt máy mình nhận có sước lưng với kính cam nhưng chấp nhận được nch ưng mọi người trải mua về xoá hết app nhà mạng cho mượt tý,General,neutral
"Máy mua về không lên nguồn , không thể liên hệ cửa hàng hoàn hàng",Battery,negative
Hàng tốt và giao rất nhanh,Shipping,positive
Trọng lượng máy được ghi trên hộp là 200 gram.,Design,neutral
"Pin của máy có dung lượng 5000mAh, sẽ theo dõi thêm về thời gian sử dụng thực tế.",Battery,neutral
"Màu sắc: bạc 
Phân loại: fullbox mới +sạc 18w thiết kế mỏng nhẹ, rất đẹp!, giá trị tuyệt vời cho số tiền bỏ ra., màn hình tuyệt vời với tần số làm mới 90hz., thời lượng pin lâu dài.,",Battery,positive
"Mình cảm thấy hài lòng về sản phẩm, ổn trong tầm giá. Sau thời gian sử dụng thì mình đánh giá sau",Price,positive
Thời gian sạc đầy pin mất khoảng 2 tiếng với củ sạc đi kèm theo máy.,Battery,neutral
"Hộp giao móp, thiếu phụ kiện theo quảng cáo. Khác với mô tả full pack. Tính năng bảo hành online phức tạp. Sau khi mở máy phát hiện vết, ship không tracking rõ",Shop_Service,negative
Chất lượng sản phẩm: hiệu năng phù hợp cho sử dụng hàng ngày; camera sau cho kết quả trung bình trong điều kiện phức tạp.,Camera,neutral
"apple flagship đóng gói hàng siêu tệ. hàng giá trị cao mà hộp ngoài thì móp méo, chống sốc bọc đúng 1 lớp, lại còn vỡ hết chống sốc. tem hộp còn nứt như kia là mọi người hiểu cửa hàng đóng hàng ẩu cỡ nào",Packaging,negative
"Đúng với mô tả: hàng chất lượng tệ hàng quá tệ 
Tính năng nổi bật: không giống mô tả ca mờ quá mờ 
Chất lượng sản phẩm: đặt mấy hồng xanh lại giao cái máy này cửa hàng làm ăn ẩu tả dòng máy trung quốc nữa về nha",Camera,negative
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Lần đầu mua hàng giá trị cao trên shopee, lại là hàng điện tử cũng hơi lo. Nhưng rất may là mọi thứ đều ổn, điện thoại nguyên seal, nguyên hộp, chính hãng 100%. Sẽ còn ủng hộ cửa hàng nhiều lần nữa",General,positive
"Nhóm màu: white 
Dung lượng lưu trữ: 256gb rất tốt",General,positive
"Tính năng nổi bật: có hỗ trợ nfc 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng dung lượng cao, màn hình 120hz thao tác mượt mà, chiến game tầm trung thì được chứ mấy dạng game nặng như genshin thì không cân được đâu nhé, nhưng 1 lỗi đáng phải trừ nhất chính là bản thân điện thoại lại không có kho lưu trữ ảnh chính của máy (hay còn được gọi là album ảnh ở các dòng máy khác) chỉ có duy nhất google photo cho nên mình phải tải thêm ứng dụng lưu trữ ảnh về nên khá là bất tiện",Display,positive
"Chất lượng sản phẩm: tốt
Điện thoại siêu mỏng, lướt mượt mà êm ái, game ngon, nhưng ai thích chụp hình thì suy nghĩ lại, thấy 3cam chứ thật ra là fake :)))",Camera,negative
"Tính năng nổi bật: 4g 
Chất lượng sản phẩm: xuất sắc 
Đúng với mô tả: đúng quá đẹp luôn màn hình to sóng 4g căng đét phím bấm êm nhẹ.mọi chức năng đầy đủ đúng mô tả.hàng chính hãng cửa hàng giao hàng cũng nhanh đóng gói rất cẩn thận sản phẩm xuất sắc.sale....",Display,positive
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: 4g 
Đúng với mô tả: máy đẹp nha sản phẩm tốt, đúng mô tả, đóng gói kĩ, cửa hàng hỗ trợ, trả lời tin nhắn với giao hàng nhanh",Design,positive
Chính sách bảo hành được ghi rõ trong hướng dẫn sử dụng,Shop_Service,neutral
vết nứt lưng máy dài quá,Design,negative
"Đúng với mô tả: gần đúng 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: ngoại hình mới mình review sau 2 tuần sử dụng, máy gần đúng cửa hàng mô tả chỉ có bộ nhớ thực tế 100gb nhưng không sao, các thông số khác đúng. Mình mua làm điện thoại phụ chơi game ổn áp",Design,positive
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Battery,negative
"Pin tụt nhanh dung lượng ảo từ 100% xuống 30% trong vài giờ, chăm sóc khách hàng im lặng,",Shop_Service,negative
"Color family: random color sản phẩm: quá ngon,máy không quá mắc tiền nhưng chất lượng nhận được thì qua tuyệt, ngoại hình cũng đẹp, giao hàng lại nhiệt tình nên mình rất hài lòng",Design,positive
"Không đúng với mô tả sản phẩm, quảng cáo 1 kiểu giao hàng 1 kiểu, máy thì lác, đơ, không nên mua",Shipping,negative
Thời lượng pin theo thông số được nhà sản xuất công bố là 10 giờ.,Battery,neutral
"Tính năng nổi bật: màn hình vừa, pin khỏe, sạc nhanh, chạy mượt trong tầm giá 
Đúng với mô tả: đúng, nguyên seal, đủ phụ kiện từ a đến z, như quảng cáo 
Chất lượng sản phẩm: đẹp, cầm chắc tay, camera cũng ổn, pin lâu, rất hài lòng. nhưng đôi lúc chạy lag máy nhận đủ phụ kiện, nguyên seal, đúng mô tả. thiết kế đẹp, cầm chắc tay, màn hình lớn, màu sắc hiển thị rõ ràng. hiệu năng ổn trong tầm giá, chơi game và lướt web mượt, không giật lag. pin trâu, sạc nhanh, sử dụng thoải mái cả ngày. camera chụp ảnh sắc nét, màu lên tự nhiên. cửa hàng đóng gói cẩn thận, giao hàng nhanh, phục vụ chu đáo. rất hài lòng, đáng tiền, sẽ ủng hộ tiếp!",Design,positive
"Pin quá nóng khi sử dụng. Nhiệt độ cao. Dễ nóng. Pin nóng lên nhanh khi lướt web, cảm giác không an toàn. Hiệu năng tạm ổn. Chăm sóc khách hàng giải quyết vấn đề nhanh",Shop_Service,negative
"máy sử dụng rất mượt, rất đáng tin cậy, mọi người hãy yên tâm khi mua sản phẩm bên cửa hàng này nhé.",Performance,positive
"Quá yếu, không mượt mà. Máy bị lag liên tục. Chăm sóc khách hàng thái độ hời hợt. Lag giật không làm được việc gì. Pin tệ. Chăm sóc khách hàng không hỗ trợ gì thêm",Battery,negative
Nhóm màu: xanh dương máy đẹp.giao hàng nhanh.ngoại trừ giao sai màu tất cả đều tốt,Shipping,positive
"đặt màu đỏ, giao một cái màu hồng xước còn vỡ màn hình tùm lum. nhắn tin cho cửa hàng thì cửa hàng trả lời gọn lỏn trả hàng di. không một câu xin lỗi. mất thời gian quá😩🥲",Shop_Service,negative
chăm sóc khách hàng yêu cầu tự khắc phục camera chụp đêm mờ mịt pin tụt đột ngột,Battery,negative
Khá là lag- pin yếu còn lại thì tốt sử dụng xem yt còn tốt chứ chơi game thì thôi bỏ đi nhé,Performance,negative
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng máy đen, nguyên seal 
Tính năng nổi bật: iphone 15 nhỏ gọn máy mới hoàn toàn, đã mua của shopdunk lần 2",General,positive
Him kia về vẫn có đôi sao chẳng số phu thê (chẳng số phu thê) em ơi đừng xa cách tôi trăng cố níu em về bình yên trên mái nhà nhìn đời ngược dòng em còn bên anh có phải không (có phải không,Others,neutral
"Tính năng nổi bật: tải và xử lí dữ liệu nhanh 
Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt
Máy chạy khá nhanh nhìn chúng rất tốt trong tầm giá",Price,positive
"Nhận được sản phẩm của cửa hàng giao rồi máy đẹp và tốt hơn mình nghĩ máy thiết kế đẹp cầm vừa tay, mọi chức năng của máy mình đã kiểm tra hoạt động bình thường. Thích nhất là khoảng chụp ảnh nét và chơi game rất mượt mà. Xem youtube cũng rất ưng ý. Điểm 10 cho cửa hàng luôn. Chúc cửa hàng làm ăn luôn phát đạt",Performance,positive
"Pin tụt quá nhanh. Mô tả về hiệu năng lừa đảo. Máy nóng ran. Pin chỉ sử dụng 3 tiếng là hết. Hiệu năng tệ, giật liên tục. Đóng hàng cẩu thả không chống sốc. Chăm sóc khách hàng không phản hồi",Performance,negative
hai bản galaxy s23 và s23 plus được thiết kế lại khu vực camera theo phong cách của bản cao cấp nhất. các ống kính được bố trí tách biệt thay vì nằm trong một cụm như trước. mô hình cũng cho thấy cả hai mẫu máy sử dụng ba ống kính phía sau. góc máy được bo tròn hơn phiên bản cũ và được sơn bóng.,General,positive
"Màu máy: màu xanh sản phẩm: samsung a50s 4/64gb cửa hàng bán hàng uy tín riết chắc tôi hết tiền với cái cửa hàng này luôn quá bán đồ gì đâu mà món nào cũng rẻ cũng chất lượng hết lãnh lương là tôi qua mua liền, đặt online liền hai cái 10 điểm cho cửa hàng nha nhận hàng rất là ưng ý luôn chất lượng tuyệt vời mà giá cả thì phải chăng nữa nhân viên dễ thương tư vấn nhiệt tình nhé màn hình tuyệt đẹp bộ xử lý nhanh và hiệu quả giá trị tuyệt vời cho số tiền bỏ ra tặng cửa hàng đủ năm sao",Display,positive
Chụp ảnh rõ nét,Camera,positive
"Mới nhận tết thử cảm quan ban đầu cho thấy, màn hình hiển thị không đẹp,không có chiều sâu nói chung là màn hình kém, camera ở mức trung bình đủ sử dụng, còn bền hay không phải đợi tg mới biết",Display,negative
"Phần mềm có một vài ứng dụng được cài đặt sẵn, chưa biết có gỡ được không.",Software,neutral
sản phẩm bị dính bụi trong camera tele,Camera,negative
"tệ mô tả thiếu trung thực tai nghe có tiếng rít, âm thanh kém,",Audio,negative
shipping giao hàng bị móp camera selfie thiếu độ phân giải đóng hàng thiếu túi chống bụi,Shipping,negative
pin tụt 20% khi nghe podcast hiệu năng chậm mở file đóng hàng thiếu seal chống nước,Battery,negative
"Nhóm màu: nhiều màu 
Dung lượng lưu trữ: 256gb hàng ngon nha xác bạn. Tôi tính mua bản 2 sim nhưng lỡ book không để ý nên hàng về bản 1 sim. Máy ổn, ít nóng khi sử dụng 4g liên tục. Chơi game mượt. Màn ngoài có 1 vết trầy nhưng không ảnh hưởng đến hiển thị. Nói chung là tốt trong tầm giá.",Price,positive
Pin phồng sau 2 tuần. Tuổi thọ bền lâu sai. Tối ưu pin thất bại bảo hành cực kỳ rắc rối,Shop_Service,negative
"Đúng với mô tả: đúng với sản phẩm quảng cáo 
Tính năng nổi bật: ứng dụng bộ nhớ cũng được 
Chất lượng sản phẩm: mở nguồn 30% pin sau 1 lúc thấy hao pin rất nhanh còn 10% pin! còn chất lượng như nào thì sài mấy hôm rồi mới biết",Battery,negative
