sentence,aspect,sentiment
"may new mà .cửa hàng gui không có hộp gì hết nen e không biết la fai new hay cũ nhưng sử dụng vai hôm đầu thấy cũng tam 5-6 hôm sau đó thay nó nhanh het pin nhắn tin cửa hàng thi cửa hàng trả lời chậm .minh vẫn tt sử dụng thu xem s thi bjo dug chưa được 1 tháng mới có 20,21 ngày thi loa lại bị lỗi cang ngay cang bi rè không nghe được gì hết trơn..nhắn tin báo cửa hàng thu cửa hàng kêu reset lại máy mà minh reset lại thì loa vẫn rè..còn chế độ bảo hành bên cửa hàng lại quá rắc rối,cửa hàng trả lời chậm....có lẽ điện thoại này không fai hag new chinh hang rồi ...tệ quá ạ.thất vọng! lần đầu tiên e mua hàng điện tử onl..được bảo hành 6thag ma cug nhu không được bảo hành vậy...không được hài lòng.🤧",General,Negative
"Đúng với mô tả: nice 
Tính năng nổi bật: nice tốt nhất là những người khác trên thị trường nào đó từ từ mấy chục em gửi ạ sáng tạo giúp em nhé zalo nhân cho các bạn trẻ có khả năng có thời hạn sử dụng các biện pháp tránh đi làm về là về đến nhà em gửi ạ sáng mai",Others,Neutral
Điện thoại nguyên seal,General,Positive
Chất lượng build máy ọp ẹp. Màu máy không đúng màu đã chọn. Pin hết sạch chỉ sau vài tiếng. Đóng gói bọc quá nhiều băng dính. Ship nhầm sang hình thức chậm,Battery,Negative
Chất lượng build máy ọp ẹp. Màu máy không đúng màu đã chọn. Pin hết sạch chỉ sau vài tiếng. Đóng gói bọc quá nhiều băng dính. Ship nhầm sang hình thức chậm,Design,Negative
Chất lượng build máy ọp ẹp. Màu máy không đúng màu đã chọn. Pin hết sạch chỉ sau vài tiếng. Đóng gói bọc quá nhiều băng dính. Ship nhầm sang hình thức chậm,Packaging,Negative
Chất lượng build máy ọp ẹp. Màu máy không đúng màu đã chọn. Pin hết sạch chỉ sau vài tiếng. Đóng gói bọc quá nhiều băng dính. Ship nhầm sang hình thức chậm,Shipping,Negative
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb đơn hàng được đóng gói kỹ lưỡng và giao hàng nhanh chóng đúng sản phẩm",Packaging,Positive
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb đơn hàng được đóng gói kỹ lưỡng và giao hàng nhanh chóng đúng sản phẩm",Shipping,Positive
không nên mua nhé mọi người ơi. lừa đảo,Others,Neutral
tôi đã mua và đã sử dụng.hàng mới .,General,Positive
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Battery,Negative
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Performance,Negative
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Packaging,Negative
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Shop_Service,Negative
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Shipping,Negative
"Màu sắc: đen 
Phân loại: không hộp (mới 100%) hàng toots",General,Positive
Kh hỗ trợ tiếng địa phương kém. Camera selfie mịn giả mất nét da. Hiệu năng lag cập nhật phần mềm.,Camera,Negative
Kh hỗ trợ tiếng địa phương kém. Camera selfie mịn giả mất nét da. Hiệu năng lag cập nhật phần mềm.,Performance,Negative
"đã mua giá và kèm quà , có thấp hơn tgdđ . sec mua kaij khi câdn tốt ổn oppo nha moi nguoi",Price,Positive
Màn hình có tần số quét đúng như thông số kỹ thuật đã công bố.,Display,Neutral
camera chụp thiếu sáng mờ nhòe. pin hao nhanh chỉ 4 tiếng. ship chậm hơn dự kiến 1 tuần.,Battery,Negative
camera chụp thiếu sáng mờ nhòe. pin hao nhanh chỉ 4 tiếng. ship chậm hơn dự kiến 1 tuần.,Camera,Negative
camera chụp thiếu sáng mờ nhòe. pin hao nhanh chỉ 4 tiếng. ship chậm hơn dự kiến 1 tuần.,Shipping,Negative
"Shipping quá chậm. Giao trễ hơn 5 ngày. Không có, vận chuyển rất lâu. Đợi hàng muốn rụng rời, cửa hàng không có thông báo gì cả, chăm sóc khách hàng chỉ bảo đang cố gắng. Đóng hàng hộp móp méo",Packaging,Negative
"Shipping quá chậm. Giao trễ hơn 5 ngày. Không có, vận chuyển rất lâu. Đợi hàng muốn rụng rời, cửa hàng không có thông báo gì cả, chăm sóc khách hàng chỉ bảo đang cố gắng. Đóng hàng hộp móp méo",Shop_Service,Negative
"Shipping quá chậm. Giao trễ hơn 5 ngày. Không có, vận chuyển rất lâu. Đợi hàng muốn rụng rời, cửa hàng không có thông báo gì cả, chăm sóc khách hàng chỉ bảo đang cố gắng. Đóng hàng hộp móp méo",Shipping,Negative
variation3: đen variation1: không hộp (mới 100%) không còn gì ngoài hai chữ (tuyệt vời) tiếp tục ủng hộ cửa hàng trong thời gian tới,General,Positive
"Chất lượng sản phẩm: điện thoại cũ trung quốc 
Đúng với mô tả: đúng sản phẩm: sản phẩm giả mạo, sản phẩm chất lượng kém, sản phẩm không như mô tả biết sớm bom luôn rồi chán",General,Negative
"Lỗi mic đúng mẫu không. Máy mình bị lỗi mic, gọi điện đầu dây bên kia không nghe thấy gì. Đem đi bảo hành thì hẹn tới hẹn lui rất mất thời gian.",Shop_Service,Negative
"Lỗi mic đúng mẫu không. Máy mình bị lỗi mic, gọi điện đầu dây bên kia không nghe thấy gì. Đem đi bảo hành thì hẹn tới hẹn lui rất mất thời gian.",General,Negative
Chất lượng sản phẩm: chất lượng sản phẩm thì được nhưng mà pìn quá tệ từ sáng đến chiều là hết pin bà con có mua thì liên xét kĩ,Battery,Negative
"Nhóm màu: loại 
Phân loại sản phẩm: đen 👌dễ sử dụng：",General,Positive
Đúng với mô tả: đúng hàng nhanh hết bọn sử dụng đơ,General,Negative
"Nhóm màu: xanh lá nhạt 
Dung lượng lưu trữ: 6gb/128gb sản phẩm tốt",General,Positive
"Nhóm màu: màu đen cửa hàng chất lượng ,uy tính",General,Positive
Nên mua nha mọi người chưa tới 200k mà có còn máy vừa xem được youtube vừa chơi được cả game nặng mình hài lòng về cửa hàng về thái độ của cửa hàng và cả shipper. Mình rất hài lòng mà không còn từ nào diễn tả.xin cảm ơn cửa hàng chúc cửa hàng thật nhiều sức khỏe.,Price,Positive
Nên mua nha mọi người chưa tới 200k mà có còn máy vừa xem được youtube vừa chơi được cả game nặng mình hài lòng về cửa hàng về thái độ của cửa hàng và cả shipper. Mình rất hài lòng mà không còn từ nào diễn tả.xin cảm ơn cửa hàng chúc cửa hàng thật nhiều sức khỏe.,Shop_Service,Positive
Nên mua nha mọi người chưa tới 200k mà có còn máy vừa xem được youtube vừa chơi được cả game nặng mình hài lòng về cửa hàng về thái độ của cửa hàng và cả shipper. Mình rất hài lòng mà không còn từ nào diễn tả.xin cảm ơn cửa hàng chúc cửa hàng thật nhiều sức khỏe.,Shipping,Positive
Đặt hàng hôm giao thừa nên không muốn hoàn hàng điện thoại khá ổn nhưng lại hết pin nhanh sạc 2 tiếng đồng hồ mà xem được 20 phút tốt nhất bạn nên bỏ ra thêm tí tiền nữa chọn cái tốt hơn,Battery,Negative
"Chất lượng sản phẩm: tệ 
Đúng với mô tả: tệ 
Tính năng nổi bật: tệ
Quảng cáo điện thoại chống nước này kia mà mình dính nc mưa có 5p về bị sọc màn. mang ra tt kêu bảo hành hết hơn 1 triệu. quá thất vọng không bao giờ mua lại quảng cáo lừa đảo",Display,Negative
"Chất lượng sản phẩm: tệ 
Đúng với mô tả: tệ 
Tính năng nổi bật: tệ
Quảng cáo điện thoại chống nước này kia mà mình dính nc mưa có 5p về bị sọc màn. mang ra tt kêu bảo hành hết hơn 1 triệu. quá thất vọng không bao giờ mua lại quảng cáo lừa đảo",Shop_Service,Negative
"Nhóm màu: white 
Dung lượng lưu trữ: 512gb hàng đến rất nhanh với lại chính hãng - sản phẩm rất là đẹp và giá tốt nữa.",Design,Positive
"Nhóm màu: white 
Dung lượng lưu trữ: 512gb hàng đến rất nhanh với lại chính hãng - sản phẩm rất là đẹp và giá tốt nữa.",Price,Positive
"Nhóm màu: white 
Dung lượng lưu trữ: 512gb hàng đến rất nhanh với lại chính hãng - sản phẩm rất là đẹp và giá tốt nữa.",Shipping,Positive
Máy có cụm camera sau với cảm biến chính 108MP.,Camera,Neutral
"Màu sắc: hồng đỏ: 
Dung lượng lưu trữ: 128gb máy đúng mô tả. Mỗi cái hay tự khởi động lại chất lượng camera tệ. Giao hàng thân thiện.",Camera,Negative
"Màu sắc: hồng đỏ: 
Dung lượng lưu trữ: 128gb máy đúng mô tả. Mỗi cái hay tự khởi động lại chất lượng camera tệ. Giao hàng thân thiện.",Shipping,Positive
"màu mau phai không đúng kích thước gps sai lệch. sản phẩm kém chất lượng mà giá thì đắt, không đáng tiền chút nào",Price,Negative
"máy đẹp nguyên zin, pin còn tầm hơn 90%, màn hình đẹp hầu như không trầy xước, ngoại hình máy ổn, nói chung rất đáng mua. cửa hàng hỗ trợ rất nhiệt tình.",Display,Positive
"máy đẹp nguyên zin, pin còn tầm hơn 90%, màn hình đẹp hầu như không trầy xước, ngoại hình máy ổn, nói chung rất đáng mua. cửa hàng hỗ trợ rất nhiệt tình.",Design,Neutral
"máy đẹp nguyên zin, pin còn tầm hơn 90%, màn hình đẹp hầu như không trầy xước, ngoại hình máy ổn, nói chung rất đáng mua. cửa hàng hỗ trợ rất nhiệt tình.",Price,Positive
"máy đẹp nguyên zin, pin còn tầm hơn 90%, màn hình đẹp hầu như không trầy xước, ngoại hình máy ổn, nói chung rất đáng mua. cửa hàng hỗ trợ rất nhiệt tình.",Shop_Service,Positive
"Touch id lỗi sinh trắc học ổn nhưng không vân tay không nhận, mở khóa thất bại,",Performance,Negative
Sản phẩm có màu sắc và chất liệu đúng với phiên bản mình đã đặt mua.,Design,Neutral
"Điện thoại sử dụng rất nóng,pin hết rất nhanh, nếu libe tream thì vừa sạc vừa live pin không vào mặc dù hiện thị đang cắm sạc.",Battery,Negative
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb lựa chọn màu sắc tuyệt vời!, màu sắc tuyệt đẹp, khó lựa chọn!, giao hàng nhanh chóng và an toàn., tính năng sáng tạo, thích cổng usb-c!,",Shipping,Positive
thấy sản phẩm tốt nhưng mà bấm không cảm ứng mượt và theo giá thì giảm thêm một tí là giá tốt khoảng 120 hoặc hơn 150 tí thôi.,General,Neutral
Chăm sóc khách hàng không giúp pin yếu lạnh hiệu năng lag chat group,Battery,Negative
Chăm sóc khách hàng không giúp pin yếu lạnh hiệu năng lag chat group,Performance,Negative
Chăm sóc khách hàng không giúp pin yếu lạnh hiệu năng lag chat group,Shop_Service,Negative
"Màu sắc: đen 
Phân loại: fullbox mới thời lượng pin lâu dài., giá trị tuyệt vời cho số tiền bỏ ra., phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu., thời lượng pin lâu dài.,",Battery,Positive
"Màu sắc: đen 
Phân loại: fullbox mới thời lượng pin lâu dài., giá trị tuyệt vời cho số tiền bỏ ra., phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu., thời lượng pin lâu dài.,",Price,Positive
"Chất lượng sản phẩm: khá 
Đúng với mô tả: giống 
Tính năng nổi bật: điện thoại sản phẩm đúng như mô tả giao hàng nhanh chóng chưa sử dụng nên không biết có tốt không nữa tạm thời thấy tốt video chỉ mang tính chất minh họa nhận xu, cần thêm thời gian để đánh giá thêm.",Shipping,Positive
"Màu sắc: bạc 
Phân loại: nguyên seal cửa hàng phản hồi chán quá.không trả lời khách hàng",Shop_Service,Negative
"Tính năng nổi bật: màn hình đẹp 
Chất lượng sản phẩm: ổn 
Đúng với mô tả: hàng đẹp, ngoại hình tầm 98% rất đáng trải nghiệm hiện tại thì mình chưa thấy lỗi lầm nào, máy khá ngon. nhưng dán cường lực thì nên có tâm chút 😅",Display,Positive
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt 
Đúng với mô tả: tốt
Sản phẩm tốt, giao đúng hàng, đúng màu và giao nhanh hơn dự kiến rất nhiều!",Shipping,Positive
Sản phẩm được đóng gói trong hộp giấy,Packaging,Neutral
Mọi người có biết cách tùy chỉnh giao diện trên hệ điều hành này không?,General,Neutral
"Đóng gói, sản phẩm tới tay còn nguyên vẹn máy mới nguyên seal nhe sử dụng khá ổn định để chờ sử dụng 1 thời gian xem sao",Packaging,Positive
"Đóng gói, sản phẩm tới tay còn nguyên vẹn máy mới nguyên seal nhe sử dụng khá ổn định để chờ sử dụng 1 thời gian xem sao",General,Neutral
"hàng giao nhanh sử dụng ban đầu rất ưng ý, hàng giao đóng gói cẩn thận, quà tặng kèm rất chất lượng, một số hình ảnh chỉ mang tính chất minh họa, hi vọng sẽ có chất lượng tốt và sử dụng bền bỉ,mình là fan của oppo nên trước giờ chỉ sử dụng oppo",Packaging,Positive
"hàng giao nhanh sử dụng ban đầu rất ưng ý, hàng giao đóng gói cẩn thận, quà tặng kèm rất chất lượng, một số hình ảnh chỉ mang tính chất minh họa, hi vọng sẽ có chất lượng tốt và sử dụng bền bỉ,mình là fan của oppo nên trước giờ chỉ sử dụng oppo",Shipping,Positive
"Sản phẩm tốt lắm nhé cả nhà, mình thấy tất cả mọi thứ tốt, hơi thiếu cái bịt bên hông nhưng không sao, 10 điểm 5 sao xứng đáng. Anh em cấu hình mạng hơi khó, nhưng may mắn vẫn sử dụng tốt",General,Positive
"Chất lượng sản phẩm: tốt
Máy đúng mô tả giá tốt tốt",Price,Positive
"Chất lượng sản phẩm: tốt
Máy đúng mô tả giá tốt tốt",General,Positive
điện thoại ngon nhưng có 8gb mà còn 2gb nữa,General,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb các tính năng đổi mới, chất lượng camera ấn tượng, tính năng sạc nhanh, màn hình sắc nét,",Battery,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb các tính năng đổi mới, chất lượng camera ấn tượng, tính năng sạc nhanh, màn hình sắc nét,",Camera,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb các tính năng đổi mới, chất lượng camera ấn tượng, tính năng sạc nhanh, màn hình sắc nét,",Display,Positive
Đã nhận được hàng rồi rất tốt đúng như cửa hàng quảng cáo uy tín tặng cửa hàng năm sao lần sau khi cần sẽ quay lại ung ho cửa hàng.,General,Positive
"Chất lượng sản phẩm: good sản phẩm về tới tốt, chơi game cực ngon cực mượt trong tầm giá",Performance,Positive
"Chất lượng sản phẩm: good sản phẩm về tới tốt, chơi game cực ngon cực mượt trong tầm giá",Price,Positive
"Mình chưa sử dụng đến dịch vụ bảo hành nên chưa rõ, về chăm sóc khách hàng thì mình sẽ đánh giá sau.",Shop_Service,Neutral
nói chung khá mượt khi chơi game,Performance,Positive
"Hàng giao đúng như quảng cáo, qua tăng có đủ,que chọc sim, ốp lưng, miếng dán cường lực, máy rất đẹp, mới tinh luôn, máy chạy rất mượt, ram 8g, bộ nhớ 256g ,pin 5000, sạc nhanh, mình rất là hài lòng, rất là tốt, cửa hàng giao hàng rất nhanh, đong gói kĩ,cửa hàng rất là uy tín, mọi người nên mua và ủng hộ cửa hàng này, rất là uy tín, sẽ ủng hộ cửa hàng tiếp tục, cảm ơn cửa hàng.",Battery,Positive
"Hàng giao đúng như quảng cáo, qua tăng có đủ,que chọc sim, ốp lưng, miếng dán cường lực, máy rất đẹp, mới tinh luôn, máy chạy rất mượt, ram 8g, bộ nhớ 256g ,pin 5000, sạc nhanh, mình rất là hài lòng, rất là tốt, cửa hàng giao hàng rất nhanh, đong gói kĩ,cửa hàng rất là uy tín, mọi người nên mua và ủng hộ cửa hàng này, rất là uy tín, sẽ ủng hộ cửa hàng tiếp tục, cảm ơn cửa hàng.",Performance,Positive
"Hàng giao đúng như quảng cáo, qua tăng có đủ,que chọc sim, ốp lưng, miếng dán cường lực, máy rất đẹp, mới tinh luôn, máy chạy rất mượt, ram 8g, bộ nhớ 256g ,pin 5000, sạc nhanh, mình rất là hài lòng, rất là tốt, cửa hàng giao hàng rất nhanh, đong gói kĩ,cửa hàng rất là uy tín, mọi người nên mua và ủng hộ cửa hàng này, rất là uy tín, sẽ ủng hộ cửa hàng tiếp tục, cảm ơn cửa hàng.",Design,Positive
"Hàng giao đúng như quảng cáo, qua tăng có đủ,que chọc sim, ốp lưng, miếng dán cường lực, máy rất đẹp, mới tinh luôn, máy chạy rất mượt, ram 8g, bộ nhớ 256g ,pin 5000, sạc nhanh, mình rất là hài lòng, rất là tốt, cửa hàng giao hàng rất nhanh, đong gói kĩ,cửa hàng rất là uy tín, mọi người nên mua và ủng hộ cửa hàng này, rất là uy tín, sẽ ủng hộ cửa hàng tiếp tục, cảm ơn cửa hàng.",Packaging,Positive
"Hàng giao đúng như quảng cáo, qua tăng có đủ,que chọc sim, ốp lưng, miếng dán cường lực, máy rất đẹp, mới tinh luôn, máy chạy rất mượt, ram 8g, bộ nhớ 256g ,pin 5000, sạc nhanh, mình rất là hài lòng, rất là tốt, cửa hàng giao hàng rất nhanh, đong gói kĩ,cửa hàng rất là uy tín, mọi người nên mua và ủng hộ cửa hàng này, rất là uy tín, sẽ ủng hộ cửa hàng tiếp tục, cảm ơn cửa hàng.",Shipping,Positive
kém mô tả không đúng hỗ trợ 5g nhưng bắt sóng yếu,General,Negative
"Gps lệch to định vị chuẩn nhưng không dẫn đường sai, không tin cậy cho đi xa,",General,Negative
đúng như quảng cáo hàng chính hãng nên mua,General,Positive
"Tính năng nổi bật: không 
Chất lượng sản phẩm: khá 
Đúng với mô tả: đúng hàng đúng mô tả, vẫn sử dụng các tính năng cơ bản tốt",General,Positive
"Màu sắc: màu vàng gold 
Phiên bản: fullbox chất lượng: tốt",General,Positive
"Sản phẩm: sản phẩm không như mô tả , gia đình 4 anh em đặt nhưng huỷ hết chỉ giao 1 cái. Là mỗi dchi chỉ mua được 1 cái?",General,Negative
"ship rất chậm, giao hàng hư hại. khác với mô tả dịch vụ giao nhanh. tính năng bảo hành rắc rối. pin tụt nhanh, cập nhật phần mềm gây lỗi, chăm sóc khách hàng trả lời vòng vo",Battery,Negative
"ship rất chậm, giao hàng hư hại. khác với mô tả dịch vụ giao nhanh. tính năng bảo hành rắc rối. pin tụt nhanh, cập nhật phần mềm gây lỗi, chăm sóc khách hàng trả lời vòng vo",Shop_Service,Negative
"ship rất chậm, giao hàng hư hại. khác với mô tả dịch vụ giao nhanh. tính năng bảo hành rắc rối. pin tụt nhanh, cập nhật phần mềm gây lỗi, chăm sóc khách hàng trả lời vòng vo",Shipping,Negative
"ship rất chậm, giao hàng hư hại. khác với mô tả dịch vụ giao nhanh. tính năng bảo hành rắc rối. pin tụt nhanh, cập nhật phần mềm gây lỗi, chăm sóc khách hàng trả lời vòng vo",General,Negative
"Khe sim lỏng hỗ trợ 2 sim nhưng không ổn rớt sóng, không nhận sim 1 lúc,",General,Negative
hết hàng thì phải nhắn tin thông báo hết hàng chứ không phải im lặng rồi gửi màu khác. làm ăn vớ va vớ vẩn 😡,Shop_Service,Negative
"Nhóm màu: white 
Dung lượng lưu trữ: 256gb rất tốt",General,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb thời lượng pin lâu dài, giá trị tuyệt vời cho số tiền, thiết kế đẹp mắt, tính năng sạc nhanh,",Battery,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb thời lượng pin lâu dài, giá trị tuyệt vời cho số tiền, thiết kế đẹp mắt, tính năng sạc nhanh,",Design,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb thời lượng pin lâu dài, giá trị tuyệt vời cho số tiền, thiết kế đẹp mắt, tính năng sạc nhanh,",Price,Positive
"Sản phẩm như mô tả, chất lượng và giá cả phù hợp, cửa hàng đóng gói chắc chắn, giao hàng nhanh.",Packaging,Positive
"Sản phẩm như mô tả, chất lượng và giá cả phù hợp, cửa hàng đóng gói chắc chắn, giao hàng nhanh.",Price,Positive
"Sản phẩm như mô tả, chất lượng và giá cả phù hợp, cửa hàng đóng gói chắc chắn, giao hàng nhanh.",Shipping,Positive
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!, giao hàng nhanh chóng và an toàn.,",Camera,Positive
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!, giao hàng nhanh chóng và an toàn.,",Shipping,Positive
Mầu: xanh navy bộ nhớ: 128gb-8gb sản phẩm chính hãng. Nguyên seal. Đóng gói cẩn thận. Giao hàng đúng thời gian. Nếu được tặng thêm ốp lưng nữa thì sẽ tuyệt vời hơn.,Packaging,Positive
Mầu: xanh navy bộ nhớ: 128gb-8gb sản phẩm chính hãng. Nguyên seal. Đóng gói cẩn thận. Giao hàng đúng thời gian. Nếu được tặng thêm ốp lưng nữa thì sẽ tuyệt vời hơn.,Shipping,Positive
"Lag lắm , kiểu dùm tạm thì được",Performance,Negative
Hàng không nguyên seal. Ra fpt nhận thì đã được bóc seal từ trước. Hộp thì bẩn. Miếng dán màn hình thì xước tè le mà nhân viên vẫn cam kết là máy mới. Này chắc máy đem trưng bày cho cả chục ng sờ vào rồi nên miếng dán mới xước được như vậy. Mang tiếng cửa hàng to hệ thống lớn mà không = mấy cửa hàng nhỏ lẻ nữa.,Display,Negative
Hàng không nguyên seal. Ra fpt nhận thì đã được bóc seal từ trước. Hộp thì bẩn. Miếng dán màn hình thì xước tè le mà nhân viên vẫn cam kết là máy mới. Này chắc máy đem trưng bày cho cả chục ng sờ vào rồi nên miếng dán mới xước được như vậy. Mang tiếng cửa hàng to hệ thống lớn mà không = mấy cửa hàng nhỏ lẻ nữa.,Packaging,Negative
Hàng không nguyên seal. Ra fpt nhận thì đã được bóc seal từ trước. Hộp thì bẩn. Miếng dán màn hình thì xước tè le mà nhân viên vẫn cam kết là máy mới. Này chắc máy đem trưng bày cho cả chục ng sờ vào rồi nên miếng dán mới xước được như vậy. Mang tiếng cửa hàng to hệ thống lớn mà không = mấy cửa hàng nhỏ lẻ nữa.,Shop_Service,Negative
"Đúng với mô tả: dúng vói quảng cáo 
Chất lượng sản phẩm: ổn trong tầm giá .tốt",Price,Positive
Không hiểu sao lúc đầu về bình thường mà để ở nhà không làm gì đi học về nó trắng dẫy luôn ????,General,Negative
"Chất lượng oke nhaaaa cửa hàng rất là dễ thương, hỏi gì trả lời liền luôn ạ.",Shop_Service,Positive
Máy thì sử dụng tốt nhưng sạc thì lúc cắm vô lúc không vô sạc chậm nựa,Battery,Negative
"Nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm:. mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại sử dụng tốt thì còn hơn gì được nữa",Price,Positive
Chụp hình rõ ủng hộ shop 5 sao.,Camera,Positive
"Mặt lưng máy được làm bằng chất liệu đúng như mô tả, mình chưa biết có dễ trầy xước không.",Design,Neutral
Không thích hợp với tai nghe có dây,General,Negative
"Nhóm màu: màu bạc 
Dung lượng lưu trữ: 128gb điện thoại đẹp không tì vết giao hàng tốt.hộp đựng bị móp góc,nhờ đóng gói kỷ nên không sao shipper dễ thương cửa hàng uy tín mọi người nên ủng hộ.khi cần sẻ quay lại.",Design,Positive
"Nhóm màu: màu bạc 
Dung lượng lưu trữ: 128gb điện thoại đẹp không tì vết giao hàng tốt.hộp đựng bị móp góc,nhờ đóng gói kỷ nên không sao shipper dễ thương cửa hàng uy tín mọi người nên ủng hộ.khi cần sẻ quay lại.",Packaging,Positive
"Nhóm màu: màu bạc 
Dung lượng lưu trữ: 128gb điện thoại đẹp không tì vết giao hàng tốt.hộp đựng bị móp góc,nhờ đóng gói kỷ nên không sao shipper dễ thương cửa hàng uy tín mọi người nên ủng hộ.khi cần sẻ quay lại.",Shipping,Positive
"Giá trị sản phẩm lớn nhưng lại không xài được mẹ gì, hư ngay ngày thứ 5 sử dụng.",General,Negative
Đóng gói thiếu hướng dẫn camera zoom kém shipping chậm lễ tết,Camera,Negative
Đóng gói thiếu hướng dẫn camera zoom kém shipping chậm lễ tết,Shipping,Negative
Bán hàng dỏm kém chất lượng. Mua về không sử dụng được gì luôn. Mẹ mày bán có tâm dj . Giao đồ cho người ta mà đồ đểu. Không bảo giờ mua nữa. Mọi người né nó ra. Đừng mua hàng của nó,General,Negative
Chất lượng sản phẩm: hiệu năng đáp ứng các tác vụ cơ bản theo cấu hình được công bố.,Performance,Neutral
Chưa phát sinh vấn đề nên chưa có cơ hội trải nghiệm dịch vụ hỗ trợ từ cửa hàng.,Shop_Service,Neutral
máy đẹp lắm luôn ạ mọi người nên mua nhé ạ,Design,Positive
"Màu sắc: đen 
Phân loại: nguyên seal giá trị tuyệt vời cho số tiền bỏ ra., thiết kế mỏng nhẹ, rất đẹp!, màn hình tuyệt vời với tần số làm mới 90hz.,",Display,Positive
"Màu sắc: đen 
Phân loại: nguyên seal giá trị tuyệt vời cho số tiền bỏ ra., thiết kế mỏng nhẹ, rất đẹp!, màn hình tuyệt vời với tần số làm mới 90hz.,",Design,Positive
"Màu sắc: đen 
Phân loại: nguyên seal giá trị tuyệt vời cho số tiền bỏ ra., thiết kế mỏng nhẹ, rất đẹp!, màn hình tuyệt vời với tần số làm mới 90hz.,",Price,Positive
"Điện thoại hàng rởm, gọi điện nói chả ai nghe gì, bán cho mình đúng ngay con máy bị hư, đời khốn nạn thật",General,Negative
"Vớ vẩn gian lận, wifi chập",General,Negative
Nhóm màu: màu đen loại: 2sim điện thoại vá tệ nghe thì bị rè rè khi điện thoại người nghe nhỏ xíu,General,Negative
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: đa nhiệm hơi kém bật ram ảo lên đỡ được tí 
Tính năng nổi bật: pin trâu sạc 90w , ip68",Battery,Positive
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: đa nhiệm hơi kém bật ram ảo lên đỡ được tí 
Tính năng nổi bật: pin trâu sạc 90w , ip68",Performance,Negative
"Tính năng nổi bật: không 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng hàng mới keng, đang test chưa phát hiện lỗi gì, sử dụng có bền không chờ thời gian nữa kết luận, cho cửa hàng 5 sao, hàng mà bền lần sau sẽ ghé lại tiếp",Design,Positive
"bản rom lỗi, nhiều app hệ thống crash. khác với mô tả phần mềm ổn định. tính năng cập nhật OTA làm mất tuỳ chỉnh, rollback phức tạp, chăm sóc khách hàng ko hữu ích",Shop_Service,Negative
"bản rom lỗi, nhiều app hệ thống crash. khác với mô tả phần mềm ổn định. tính năng cập nhật OTA làm mất tuỳ chỉnh, rollback phức tạp, chăm sóc khách hàng ko hữu ích",General,Negative
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!,tuổi thọ pin lâu dài., thiết kế mượt mà, rất ưng!,",Battery,Positive
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!,tuổi thọ pin lâu dài., thiết kế mượt mà, rất ưng!,",Design,Positive
