sentence,aspect,sentiment
"Màu ngẫu nhiên: tai nghe máy sử dụng ổn lắm nha mọi người, mức giá quá thích hợp chất lượng đúng như quảng cáo mọi người nên mua sản phẩm của cửa hàng nha sẽ không thất vọng đâu",Price,positive
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: máy đẹp 
Đúng với mô tả: đúng mô tả máy đẹp . đủ sạc , máy êm pin ổn áp nè",Design,positive
"Chất lượng sản phẩm: tạm 
Đúng với mô tả: chưa đúng 
Tính năng nổi bật: giá rẻ nói 256gb nhưng về máy chỉ 128gb thôi, ram cũng 4gb thôi mà dám để láo, được cái giá cũng rẻ thôi, chứ làm ăn láo quá",Price,positive
Làm cách nào để kiểm tra thời hạn bảo hành điện tử của sản phẩm vậy?,Shop_Service,neutral
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb màu sắc tuyệt đẹp, khó lựa chọn!, dung lượng lưu trữ đủ sử dụng., giao hàng nhanh chóng và an toàn.,",Design,positive
Màu sắc: vàng nói chung là quá đẹp cửa hàng ơi đặt màu vàng giao màu vàng uy tín,Design,positive
"Cửa hàng giao hàng rất nhanh, chăm sóc khách hàng chu đáo, máy xử lý nhanh, ram rom ngon trong tầm giá, đáng trải nghiệm, màn hình khá không quá xuất sắc",Shop_Service,positive
đã sử dụng thử điện thoại sử dụng tốt loa to.nghe gọi rõ.đủ sạc.giao hàng nhanh.gói hàng kĩ,Packaging,positive
"Pin dùng được một ngày làm việc bình thường, không có gì nổi bật. Hiệu năng đủ cho các tác vụ cơ bản.",Battery,neutral
Phần mềm có giao diện dễ dùng nhưng không có nhiều tính năng độc đáo. Mức giá của sản phẩm nằm ở phân khúc phổ thông.,Price,neutral
"Dở tệ sai kém chăm sóc kh thô kệch. Hiệu năng nóng như thiêu.,",Performance,negative
"xấu xí không khớp lag nặng khi cập nhật phần mềm như đang nhảy múa ballet trên vũng bùn, camera tối om noise đầy như tiệc ma quái, shipping lỗi hỏng nút bấm nhẹ kiểu 'ô hay, nút đâu mất rồi'",Performance,negative
"Màu sắc: xanh 
Phiên bản: bản locksim-hư sim sale 1 lít 2, màn tốt! máy antutu cũng gần 290k! ổn ! cầm chắc tay, nhẹ nữ sử dụng tốt! coi film học anh văn sử dụng app nhẹ dư sức vì pin khá trâu, cũng không tự hao nhanh! thật sự sử dụng nguyên ngày tới đêm! nhưng cũng có ám nhẹ, bị lưu ảnh của dao diện sử dụng trước đó! nói chung tuỳ mục đích sử dụng, không có sử dụng được sim, máy nhanh sử dụng nghe nhạc xem phim học tiếng anh ngon hơn mấy cái ghi âm ấy nhỉ",Display,positive
máy nóng nhanh không biết ổn không mới khởi động mà nóng nhanh hi vọng ổn,Performance,neutral
"Chất lượng sản phẩm: tạm 
Đúng với mô tả: máy đã active máy nguyên seal nhưng đã active từ tước, bật máy vào thẳng bên trong chứ không phải active, vỏ hộp không có tem nhập khẩu không biết có được bảo hành chính hãng không nữa",Shop_Service,negative
"Tính năng nổi bật: 4g 
Chất lượng sản phẩm: xuất sắc 
Đúng với mô tả: đúng quá đẹp luôn màn hình to sóng 4g căng đét phím bấm êm nhẹ.mọi chức năng đầy đủ đúng mô tả.hàng chính hãng cửa hàng giao hàng cũng nhanh đóng gói rất cẩn thận sản phẩm xuất sắc.sale....",Packaging,positive
"Nhóm màu: màu bạc 
Dung lượng lưu trữ: 128gb điện thoại đẹp không tì vết giao hàng tốt.hộp đựng bị móp góc,nhờ đóng gói kỷ nên không sao shipper dễ thương cửa hàng uy tín mọi người nên ủng hộ.khi cần sẻ quay lại.",Packaging,positive
máy tốt .nhưng mỗi tội không cài đặt được tài khoản google,General,positive
"Hang tốt dung mau ma ..may ngon pin trau cam ung muot ,,gia thanh hop ly.,.camre ro net ..cam on cửa hàng se ung ho cửa hàng lan sau nhe.",Performance,positive
Pin và camera là hai yếu tố mình sẽ kiểm tra kỹ trong những ngày tới.,Camera,neutral
"Ổn trong tầm giá, mua về làm máy phụ nghe nhạc tốt",General,positive
máy hàng tàu thôi kb sử dụng được bao lâu mẫu mã ngoài đẹp nhưng nhiều lúc sử dụng hơi lag mọi người nên cân nhắc ạ,Performance,negative
"Máy thay màn lô , sạc kèm cũng đồ ho lao , back hàng ,1*",Battery,negative
Hàng chuẩn zin mới đập hộp .màu đẹp mua được với giá khá hợp lý .giao hàng hơi lâu chắc do ngày sale 5 sao,Shipping,negative
Bên cửa hàng chỉ giờ hành chính muộn. Hiệu năng nóng pin chai sau 2 tuần. Ship giao thiếu thông báo thời gian.,Battery,negative
Tecno spark 40 pro ngoại hình đẹp và chắc chắn. Điện thoại giá rẻ nhưng rất mượt. Màn hình đẹp và sắc nét. Giao hàng nhanh chóng,Price,positive
"Color family: random color sản phẩm: quá ngon,máy không quá mắc tiền nhưng chất lượng nhận được thì qua tuyệt, ngoại hình cũng đẹp, giao hàng lại nhiệt tình nên mình rất hài lòng",Price,positive
"máy được bọc rất kỹ và an toàn, mình đặt từ hcm ra tận hà nội mà vận chuyển không vấn đề gì. máy chính hãng nguyên seal, sử dụng rất thích. ủng hộ mọi người nên mua của cửa hàng nha. cực uy tín.",Shipping,positive
"Đóng hàng hộp móp méo, pin tụt khi nghe nhạc. Camera chính over expose, hiệu năng không mượt.",Battery,negative
Pin không sạc qua đêm tụt hết. Camera chụp đêm tối thui thiếu sáng. Đóng gói giấy báo cũ bẩn thỉu.,Packaging,negative
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: trung bình
Tính năng nổi bật: giá hợp lý máy sử dụng có độ trễ khi mở app, có sạc siêu nhanh. Giao hàng chậm, hơn 4 ngày mới nhận được hàng.",Price,positive
"Pin hơi yếu, vỏ lưng không khớp",Design,negative
"Đúng với mô tả: đúng 
Tính năng nổi bật: nghe nhạc 
Chất lượng sản phẩm: tốt
99 chắc do sử dụng lâu rồi nên , hơi nhanh hết pin",Battery,negative
Dịch vụ của shop thì mình chưa có trải nghiệm nên chưa thể đưa ra đánh giá.,Shop_Service,neutral
"Khả năng lưu trữ: 256gb 
Nhóm màu: nhiều màu máy đẹp sài ổn, cửa hàng tư vấn nhiệt tình",Shop_Service,positive
"Đúng với mô tả: đúng 
Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt
Bánh cửa hàng này ăn ngon lắm mọi người nhé vừa ship về 1 cái ngon quá ăn hết luôn đánh giá 5 sao luôn nhé cửa hàng sau sẽ lại ủng hộ cửa hàng ạ bánh ngon vừa khẩu vị của mình tuyệt vời không có điểm gì để chê mọi người có thể ăn sử dụng vào bữa sáng cũng rất tốt và hợp lí nhé sẽ ủng hộ cửa hàng dài dài 100₫ luôn không có điểm gì để chê bao bì đẹp bánh ăn ngon thích mắt rất nịnh miệng người sử dụng",Others,neutral
"lần đầu mua máy của cửa hàng, gửi hàng nhanh, phản hồi tin nhắn cũng nhanh, máy cũ mà như mới không vết xước , được up từ android 8 lên 9 bao mượt luôn, có test thử game cod noble với bubg khá tốt , pin thì hơi tụt nhanh một chút nhưng tầm giá như này là ổn rồi .",Design,positive
"Chất lượng sản phẩm: dỏm 
Đúng với mô tả: vẽ vời 
Tính năng nổi bật: chụp đêm mờ nhòe quảng cáo chụp đêm sáng rõ nhưng thực tế toàn noise, giao hàng chậm 1 tuần",Camera,negative
Chất lượng sản phẩm: màn hình có độ phân giải phù hợp; mức giá sản phẩm ở phân khúc phổ thông.,Price,neutral
"Màu sắc: sky blue 
Dung lượng lưu trữ: 256gb đã nhận được hàng mua giá trị cao nên cũng hồi hộp.hàng chính hãng giá rẻ hơn các cửa hàng khác nhân viên giao hàng thân thiện.hàng giao nhanh",Price,positive
Giao hàng theo đúng lịch trình dự kiến.,Shipping,neutral
"Vỏ nứt không đúng ảnh camera mờ pin tụt nhanh,",Battery,negative
"Đúng với mô tả: tốt 
Tính năng nổi bật: tạm 
Chất lượng sản phẩm: tốt
Máy xperia 1 mark 2 này khá ngon thay vì mua 1 con máy trung quốc giá 2tr5 thì máy này là ổn áp nhất. nhược điểm là phần mềm camera thỉnh thoảng lag. khi vào phần mềm photo pro thì không thấy lag. ưu điểm thì thiết kế cao cấp, thương hiệu sony, camera cho người chuyên nghiệp, chip snapdragon mạnh thao tác ứng dụng cũng nhanh hơn mấy con máy tàu. có màn hình 4k đẹp.",Design,positive
"Chất lượng sản phẩm khá tốt. Hàng sau khi nhận hài lòng. Chất lượng thì mới sử dụng nên chưa đánh giá dược. Về giá cả so sánh thì thấy rẻ hơn các cửa hàng khác. Thời gian tư khi đặt hàng đến khi nhận hàng tuy đặt hỏa tốc nhưng mất 3 ngày, sản phẩm được cửa hàng chuẩn bị đóng gói khá cẩn thận. Sẽ tiếp tục ủng hộ mua hàng của cửa hàng .",Packaging,positive
"Nhóm màu: xanh than hàng bị lỗi đã yêu cầu đổi lại nhưng chờ lâu quá 5 ngày rồi chưa thấy trả đổi, cty phải giữ uy tín đối với kh..đổi trả tốn phí vẫn bị lỗi pin không sử dụng được, chỉ sử dụng 3 g là hết. Xem như mua là bỏ không sử dụng….rút kn lần sau by…không trở lại …",Shop_Service,negative
hàng nhìn qua thì được nhưng dùng lâu dài thì chưa biết thế nào với cả không thấy ốp đâu :((,General,neutral
Tính năng nổi bật: dưới lá cờ đảng dưới lá cờ đảng,Others,neutral
Color: đen-2xl mong nha. Nananannswnnwwwnnwnwwnwnwnwnnwn a. Z z z z z. Zz. Zz. Z z zz z z z. Z z z z,Others,neutral
"Tình trạng: 99% vỏ mới 
Nhóm màu: vàng mua và trả tiền 2 cái nhưng giao chỉ có 1,phản hồi thì không thấy gởi trả cho khách",Shop_Service,negative
camera màu xỉn pin tụt shipping chậm,Shipping,negative
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: nguyên seal 
Tính năng nổi bật: 120hz, tricker, sạc nhanh 33w, pin 6000 mua dùm cho người nhà, trước đó mua tecno pova5 nhưng con này ngon hơn, màn quét mượt hơn, hiệu năng game ngon hơn tecno nhiều",Packaging,positive
"Đúng với mô tả: viền hơi dày so với quảng cáo 
Tính năng nổi bật: loa thoại loa ngoài to rõ nói chung là máy ổn trong tầm giá bạn nào săn sale được giá tầm 2 triệu 250k đổ xuống thì được chứ hơn tí nữa thì cân nhắc mua máy khác camera sau chụp 108 chấm mà như camera 12 chấm bình thường nói chung là không đúng với số chấm thực tế nên trừ một sao phần cập nhật hơn một năm rồi mà vẫn cứ android 14, tecno không chịu cập nhật như xiaomi và samsung rõ chán",Price,neutral
"máy bị hư cả 2 nút nguồn, pin chai nặng, máy bị bong phần lưng dính không chắc chắn, lỡ làm tắt nguồn là hết cứu vô phương bật lên được 😡😡😡😡😡😡😡",Design,negative
"Tính năng nổi bật: tệ máy những ngày đầu thì sạc chậm sau đó bị loạn nút nguồn 1 thời gian bị nhảy cảm ứng vì đã bán được điện thoại ghẻ với giá ngon hơn nên không trả , 1 sao",Battery,negative
"Màn hình rất xấu ghi dối thông số chất lượng cuộc gọi tệ,",Display,negative
Tốc độ lấy nét của camera ở mức trung bình. Pin cho thời gian sử dụng trong khoảng một ngày làm việc.,Battery,neutral
"Màu sắc: đen 
Phân loại: nguyên seal tính năng:đa dạng chất lượng: ổn chất liệu:nhựa ,... Điện thoại phù hợp với giá tiền , cửa hàng nhiệt tình, đóng gói tốt , giao hàng nhanh. Chất lượng thì để sử dụng thêm time mới biết được ( có kèm áp lưng + sạc )",Price,positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb màn hình sống động, dung lượng lưu trữ cao, khả năng sạc nhanh, hiệu suất mượt mà,",Display,positive
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb mới mua, chờ thời gian mới biết, thấy quảng cáo trên video tưởng là được tặng củ sạc, tuy nhiên, khi mua với giá 4639k thì không được tặng gì, với giá này, mọi người có thể cân nhắc a16 5g, giá 4939k nhưng được tặng của sạc và tại nghe nhé!",Price,negative
"Thiết kế của máy sử dụng chất liệu nhựa, cảm giác cầm nắm không có gì đặc biệt.",Design,neutral
Hiệu năng cực kỳ thất vọng. Máy bị đơ cứng khi đang sử dụng. Chăm sóc khách hàng không giải quyết triệt để. Lag liên tục. Pin tệ. Chăm sóc khách hàng chỉ biết xin lỗi rồi thôi,Battery,negative
"Phím bấm kém hàng giả không hỗ trợ 4g như quảng cáo,",General,negative
Chất lượng sản phẩm trải nghiệm camera selfie tệ. Đúng với mô tả ảnh selfie khác ảnh quảng cáo. Tính năng nổi bật camera thiếu chi tiết + màu giả. Review selfie bị mịn quá mức mất chi tiết màu sai. Pin và hiệu năng bình thường nhưng không nổi bật. Đóng gói sơ sài ship tới muộn. Chăm sóc khách hàng hỗ trợ chậm và không có giải pháp hữu hiệu,Shipping,negative
Game oke đấy mà lâu lâu bị tắt,General,negative
"Em này ngoại hình khá mới luôn, chỉ bị cổng sạc hơi xấu , chữ harman kardon hơi mờ còn lại mới keng. Sạc kèm theo khá tốt, sạc nhanh mà ít nóng hơn hơn cả con 22.5w chính hãng của mình. Loa ẻm thì tốt thôi rồi, âm bass các thứ đập siêu đã, màn hình cũng ổn, mình không chơi game nên chip 2,3 năm còn tốt chán. Cửa hàng khá tốt, giải đáp hỗ trợ khá ổn. Nhưng bị cái cam hơi xấu bù lại cũng nhiều tính năng nên mua nhá",Display,positive
"Màn hình đúng mô tả, còn về thiết kế thì sẽ đánh giá sau một thời gian sử dụng.",Display,neutral
"chức năng test thấy tốt nhưng màn hình bị phản quang, camera trước, camera sau bị bụi cam lem nhem. camera trước bị nhiều qua, camera sau ít hơn, nhắn tin cửa hàng thì cửa hàng bảo loại giá rẻ nó thế, dù giá rẻ nó thế thì phải nói trước nếu chấp nhận thì mua chứ đây phản hồi lại mới bảo. nói tóm lại không hài lòng",Shop_Service,negative
"Camera ảnh tối bị noise. Ảnh nhiễu hạt. Chất lượng ảnh tối kém. Chụp ảnh trong phòng tối thì noise quá nhiều, không nhìn rõ chi tiết. Đóng gói thì chắc chắn",Camera,negative
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt
Tốt giao hàng nhanh chong shipper than thien cửa hàng nhiệt tình se ung ho tiếp",Shipping,positive
đặt điện thoại vỏ cũ nhưng nhận được hàng rất ngạc nhiên vì vỏ vẫn rất mới. pin vẫn còn tốt. nói chung là chất lượng tốt ngoài mong đơi so với con điện thoại hơn 700k. rất đáng để mua,Price,positive
Màn hình đúng như những gì hãng công bố. Về thiết kế thì mình chưa có ý kiến gì.,Design,neutral
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb màn hình lớn với hiển thị sống động, bộ xử lý mạnh mẽ và nhanh chóng,",Display,positive
"Màu sắc: bạc 
Phân loại: không hộp (mới 100%) cửa hàng nhiệt tình, giao nhanh",Shop_Service,positive
máy còn nguyên seal nhưng nhìn seal có vấn đề giống bị rạch ra,Packaging,negative
không như đánh giá sử dụng đơ bỏ mẹ ra.có ứng dụng còn không vào được phí tiền mua hết pin nhanh ẩu thật,Performance,negative
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb giao hàng nhanh chóng và hiệu quả, hiệu suất máy ảnh ấn tượng,",Camera,positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb mua 2 hôm trước.",General,neutral
"Chất lượng sản phẩm: tạm ổn 
Tính năng nổi bật: loa hay 
Đúng với mô tả: đúng đầu tiên thì mình nói về ngoại hình trước bề ngoài máy xước rất nhiều và phầm camera đều bị chầy xước xung quanh các cạnh máy và màn hình củng xước nhưg không đến nỗi điểm yếu của máy là về pin rất hao và tiếng anh lẫn trung rất nhiều không thích hợp làm máy chính nên mọi người cân nhắc nhé máy có hỗ trợ nfc nhưng không nhận thẻ cccd đâu ạ tầm tiền này thì đã có thể mua 1 con máy mới rồi nên ai muốn trải nghiệm thì cứ mua nhé máy mượt và nhạy cam tạm được",Design,negative
Máy hình thức nó chán gì đâu .nhu cầu của mình không cao .chẳng cần mic cũng chẳng cần loa .thỉnh thoảng gắn vào xe máy để bật map thế thôi .còn cái màn dính keo không chắc như sắp rụng ra .hở sáng nhìn nó chán gì đâu.cũng chẳng thiết đổi lại.tư vấn thì lề mề .cảm giác coi thường khách hàng,Shop_Service,negative
"Tính năng nổi bật: không 
Đúng với mô tả: có 
Chất lượng sản phẩm: tốt
Sử dụng tốt. nghe rõ. mua rẻ hơn lần trước mua. cửa hàng đóng gói hàng cẩn thận, giao hàng cũng khá nhanh.",General,positive
"Giao hàng nhanh, cửa hàng nhiệt tình, shipee vui tinh phết, mọi người nên mua trải nghiệm , giá dẻ hơn khi mua ngoài",Price,positive
Thông số kỹ thuật của màn hình giống với thông tin công bố.,Display,neutral
"Màu vàng rất xinh lần đầu mua điện thoại bằng hình thức đặt hàng onl, cũng lo lắng, nhưng vì mình đã mua off tại ch nên khi thấy có mall mua cũng yên tâm. Hiện tại, trv máy sử dụng tốt, đã check chính hãng nhé. Săn sale rẻ hơn so với mua tại ch, giao hàng nhanh",Shipping,positive
"Không đáng tiền đúng mẫu mã quá nhiều điểm trừ. Thực sự mình thấy hối hận khi bỏ ra số tiền này để mua máy. Thà thêm một chút tiền nữa mua máy khác còn hơn. Từ hiệu năng, pin cho đến camera, mọi thứ đều chỉ ở mức trung bình yếu, sử dụng rất bực mình.",Camera,negative
Rất hai long với sản phẩm. Mới nhận sản phẩm vài giờ sử dụng cảm thấy phù hợp với giá thành. Và rất tốt cho tre nhỏ vì màn hình to.,Display,positive
"Rởm đời bịp bợm lag kinh khủng như rùa bò qua đường cao tốc, sạc chậm ù ù như ông cụ 80 tuổi kể chuyện xưa, shipping muộn màng kiểu 'hẹn mai giao, mai lại hẹn mốt'",Shipping,negative
Nhóm màu: nhiều màu khả năng lưu trữ: 128gb hàng likenew nhưng pin hơi yếu. Đã tắt 120hz nhưng vẫn vậy,Battery,negative
"Nhóm màu: vàng quá tốt nhưng do lâu chưa sạc nên chờ lên pin sau 30 phút đến 1 giờ sạc thì hoàn hảo với samsung j7 prime 3g/32g này. Rẻ, đẹp lại có ốp lưng và dán cường lực. Đáng cho 5 *",Battery,positive
"Chất lượng sản phẩm: lag khi mở nhiều app. 
Đúng với mô tả: ram không đủ. 
Tính năng nổi bật: đa nhiệm kém. Pin mau hết dù không sử dụng. Ship không gọi báo trước. Đóng hàng móp góc hộp",Packaging,negative
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb tùy chọn màu sắc rực rỡ, dung lượng lưu trữ lớn, dung lượng lưu trữ lớn,",General,positive
"Dung lượng lưu trữ: 8 + 256 gb thiết kế mượt mà, hoàn hảo cho người sử dụng hiện đại, màn hình lớn, tuyệt vời cho việc tiêu thụ đa phương tiện, cửa hàng rất nhiệt tình, trả lời mọi thắc mắc với thái độ rất tốt. chưa biết máy có bền không nhưng mua hàng gặp được cửa hàng tốt và uy tín là mừng rồi, cảm ơn cửa hàng và đội ngũ vận chuyển, ảnh chỉ mang tính chất nhận xu thôi",Shop_Service,positive
"Chất lượng sản phẩm: tạm ổn pin 80, máy sử dụng tốt nhận sim nhưng không bật được internet ngoại hình ổn, sử dụng làm máy phụ khá ngon thật tuyệt vời perfect invisible cí lùm mía máy nhận sim nhưng không bật được internet...",Design,neutral
"Chất liệu:điện thoại sử dụng tốt, hài lòng với sản phẩm mua của cửa hàng, đóng gói và vận chuyển nhanh chóng,",Shipping,positive
"storage capacity: bản 32gb vỏ thay mới smooth performance, sleek and stylish design, excellent camera quality, user-friendly interface, fast and responsive, beautiful display, great value for money!! excellent price, pefect purchase...cảm ơn you.",Others,neutral
"Chất lượng sản phẩm: cực tốt 
Tính năng nổi bật: gaming máy thiết kế đẹp, phụ kiện đầy đủ bộ sạc, ốp lưng máy chạy mượt, ui đẹp mắt, có nhiều tính năng hỗ trợ cho gaming so với giá thì quá ổn",Design,positive
Sử dụng được mấy hôm liệt nút nguồn với rớt cái màn,Display,negative
Geming nubia neo 2 cấu hình nhà sản xuất công bố rất cao nhưng thật sự bắt sóng rất tệ 2 còn thua cái xaomi not 9s sử dụng hơn 6 năm để 2 cái kế bên con neo 2 thì truy cập lúc được lúc không quay vòng còn con xaomi not 9s thì xem ngon lành,General,negative
"sau 1 ngày test thử thì mình thấy độ cảm ứng của sản phẩm không tốt lắm, máy dễ lag đơ. mọi người nên cân nhắc khi mua ạ",Performance,negative
"Color family: random color sản phẩm: đã,nhận , mua đúng cửa hàng uy tín,nhận được con hàng mình đặt sử dụng rất tốt .giao hàng cũng nhanh chóng và đóng gói hàng cũng đẹp,5 sao .",Packaging,positive
"Hiệu năng giật cục, chơi game bị drop fps liên tục. Chăm sóc khách hàng hứa hẹn đổi trả nhưng kéo dài hơn 1 tháng. Đóng gói hộp bên ngoài rách 1 góc.",Shop_Service,negative
"Nhóm màu: trắng 
Phân loại sản phẩm: 8/128gb mới nhận xong, chưa có thời gian trải nghiệm.",General,neutral
"Tính năng nổi bật: mượt như gái 18 
Đúng với mô tả: rất đúng luôn 
Chất lượng sản phẩm: tốt
Không cần nói nữa nói thật rất là không uy tín đấy là người ta nói nhưng toi phải cho mười cái 5 sao nha",General,positive
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: xịn 
Đúng với mô tả: đúng",General,positive
"Phiên bản: hàn quốc 1 sim 
Dung lượng lưu trữ: 256gb mua được lúc giảm giá tuy nhiên điện thoại trầy khá nhiều màng hình xướt nhẹ không phải 99% mở khóa khuôn mặt hơi chậm vân tay tạm thôi các chức năng hoạt động bình thường",Price,positive
"điện thoại ổn, chơi game hiệu năng tốt, pin không quá trâu nhưng vẫn vừa đủ",Battery,positive
"Color family: random color sản phẩm: tuyệt vời,cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè",Shop_Service,positive
"Chất lượng sản phẩm: yếu 
Đúng với mô tả: không 
Tính năng nổi bật: game lag không chơi được game nhẹ, pin xuống nhanh, đống hàng thiếu phụ kiện",Packaging,negative
Hàng chính hãng nhưng giao quá lâu trừ bớt 2 sao,Shipping,negative
"Máy đẹp, pin khoẻ, bên hay không thì phải sử dụng một thời gian mới biết được",Battery,positive
"Color family: random color sản phẩm: màu đen cáp sạc sản phẩm sử dụng ổn, giao hàng siêu nhanh và tư vấn nhiệt tình,máy rất đẹp, từ ngoại hình tới chất lượng đều rất tốt,rất đáng đồng tiền mình bỏ ra, cảm ơn cửa hàng nhiều",Design,positive
Nhóm màu: màu đen hàng đẹp máy chất lượng ứng dụng chức năng đầy đủ nhân viên bên cửa hàng tư vấn cho mình rất nhiệt tình chúc cửa hàng bán đắt hàng nhé,Design,positive
"Đánh giá thật mọi người nhé. Cửa hàng gửi đúng máy, làm ăn uy tín máy ngon,rẻ màn hình vỏ tầm 95% máy lock nên cũng không đòi hỏi nhiều về sử dụng 4g cảm ứng tốt,không bị liệt chỗ nào cửa hàng trả lời tin nhắn rất tốt nhưng cửa hàng cần cải thiện lại cách đóng hàng nhé nếu có lần sau chắc chắn sẽ ghé lại cửa hàng.",Shop_Service,positive
"Quay video bị giật, khử rung không hiệu quả. Khác với mô tả quay mượt. Tính năng 4k giới hạn thời gian. Quay vài phút là nóng và drop frame",Camera,negative
máy không nguyên seal,Packaging,negative
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb lựa chọn màu sắc tuyệt vời!, màu sắc tuyệt đẹp, khó lựa chọn!, giao hàng nhanh chóng và an toàn., tính năng sáng tạo, thích cổng usb-c!,",Shipping,positive
đã nhận được hàng giao hàng nhanh đóng gói kỹ điện thoại khá to bữa giờ test máy thấy cũng tốt nhưng chưa sử dụng nhiều không biết có bền không giá hợp lý nói chung ổn trong tầm giá,Shipping,positive
"Nhóm màu: tai nghe .. 
Dung lượng lưu trữ: 8gb tốt lắm , mua e này sử dụng rất tốt , cảm ơn cửa hàng nhiều…. Tặng cửa hàng 5 sao…",General,positive
"Dung lượng lưu trữ: 128gb 
Nhóm màu: trắng băng tuyết 
Phân loại sản phẩm: 8gb đăng hình ảnh không đúng làm người mua dễ nhầm lẫn từ màu trắng sang phiên bản swarrovski",General,negative
"Nhóm màu: màu đen -mh ám hồng san pham tốt,dung nhu mô tả khi lua chon,chất lượng vuot mong doi,cảm ơn you nhij nhij a!",General,positive
Mình chưa sử dụng camera nhiều nên chưa thể nhận xét gì.,Camera,neutral
"Tốt tôi đã nhận được hang ,giao hàng nhanh đúng hẹn máy đẹp nhưng quay video và chụp ảnh mờ nhoè",Camera,negative
"Tính năng nổi bật: màn hình đẹp.máy mượt .pin khá 
Đúng với mô tả: loa nhiều bass hợp nghe nhạc remix so với giá thì tốt. loa nghe max âm thì hơi rè 1 xíu nhưng vẫn ngon hơn máy giá rẻ",Price,positive
thiết kế sản phẩm có khối lượng 200 gram,Design,neutral
"chụp đẹp, thiết kế đẹp máy chính hãng, còn nguyên seal đã được kích hoạt bảo hành 1 tháng chụp ảnh đẹp, nét. Thiết kế đẹp máy khá nóng trong nhiều tác vụ. Thời lượng pin khoảng 6-7h hỗn hợp wifi+4g nhưng nếu chụp ảnh nhiều ngoài trời nắng thì pin hẹo nhanh",Packaging,positive
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: chuẩn 
Tính năng nổi bật: điện thoại cửa hàng hỗ trợ nhiệt tình, rất tốt luôn",Shop_Service,positive
Nhóm màu: màu vàng chất lượng:quá tệ,General,negative
bình thường so với tầm giá,Price,neutral
Sau khoảng 1 tháng sử dụng thì máy không có vấn đề gì đúng như thông tin trong sản phẩm. Tiếc mỗi cái là camera chụp hình không được nét dù đã 108mp rồi mà vẫn như máy cùi. Còn lại không có gì để chê.,Camera,negative
Màu sắc: xanh dương ram/bộ nhớ: ram 8g/256g cửa hàng gửi nhầm màu thấy cái màu xám đẹp nhất nhưng thấy hết hàng chọn tạm cái màu xanh nhưng cửa hàng gửi cái màu xám đẹp dã man máy siêu đẹp máy cũ nhưng vẫn còn đẹp 97- 98% lượt mượt nhưng pin còn này hơi kém 100% chắc chỉ sử dụng được 6 tiếng cửa hàng tặng cả ốp lưng tai nghe nữa 👍👍👍👍👍👍👍👍👍👍👍 những tai nghe không có lỗ cắm phải có bộ chuyển đổi,Design,positive
"đánh giá theo chất lượng sản phẩm mua máy lần 2 cảm thấy máy bị lỗi hư nút home mặc dù đã kêu cửa hàng kiểm tra máy trước khi giao,máy nghe gọi không rõ như máy lúc đầu mua máy mua về kiểu 98 chứ không được 99 máy đã được tháo lắp nhìn vào óc là đủ biết, máy vậy mà tăng giá lên 450k mong cửa hàng kiểm tra hàng 99% tốt hết rồi hả giao",Price,negative
Camera chụp tối tệ. Ảnh mờ nhiễu không nét. Camera sau lấy nét chậm. Chụp đêm như hạch ban ngày còn tạm. Pin được cái sạc nhanh nhưng sử dụng mau hết,Battery,negative
Màn hình có độ phân giải được ghi trên hộp. Việc hiển thị ngoài trời sẽ được đánh giá sau.,Packaging,neutral
"Màu sắc: bạc 
Phân loại: nguyên seal thiếu củ sạc không nói nhưng máy có dấu hiệu đã mở lên che lại qua loa",Packaging,negative
Tất cả đều ổn nhưng ship lâu quá. Hàng giao đơn không đúng hẹn.,Shipping,negative
"Màu sắc: đen 
Phân loại: fullbox mới tốt",General,positive
"mua để chơi mỗi tft thôi mà không hiểu sao vẫn lag. máy nhanh nóng. còn lại thì oke, pin trâu.",Battery,positive
Màn hình có kích thước đúng theo mô tả,Display,neutral
"Về camera, mình chưa có thời gian chụp thử nên chưa thể đưa ra nhận xét.",Camera,neutral
